"genes","logFC","logCPM","PValue","FDR"
"NFKBIB",-0.193944448,4.100254664,0.439545046,0.739805015
"EPSTI1",0.275197448,3.152771859,0.439567185,0.739805015
"HS3ST3B1",0.257895643,3.876317095,0.439652209,0.739805015
"LOC107055489",-0.340458818,3.294509093,0.439673545,0.739805015
"C8H14ORF80",-0.257098843,0.86952754,0.439775138,0.739816648
"LOC107057189",-0.367838194,1.346365511,0.439790945,0.739816648
"KDM5A",0.167636022,4.548269159,0.439852911,0.739827956
"RDH12",-0.310671504,4.402512516,0.440106572,0.739975487
"LOC107054261",-0.591062006,-0.894515573,0.440121081,0.739975487
"SLC7A6OS",-0.139431869,3.912034322,0.440138976,0.739975487
"LOC101752262",-0.359820321,-1.065483392,0.440167531,0.739975487
"PRKAR1B",-0.242931036,1.043129892,0.440216898,0.739975487
"TRDMT1",-0.19925278,2.197995497,0.440323781,0.740062258
"ANO4",0.464934173,-0.865395555,0.440421922,0.740066105
"ARFRP1",-0.152869169,3.727960325,0.440436593,0.740066105
"AP3D1",0.156920516,5.673162669,0.440624243,0.740288529
"VPS36",-0.126178003,4.67084587,0.440832374,0.740545303
"NRG4",0.207415455,3.071470364,0.441074557,0.740859208
"KEL",-0.389015657,-0.241355362,0.441233229,0.741002017
"STRIP2",-0.368163548,1.635688396,0.441270242,0.741002017
"NKIRAS2",-0.176851705,4.702129546,0.441428351,0.741078908
"PKP4",0.177756897,3.533230443,0.441664407,0.741078908
"FAM92A",0.288935998,0.013643555,0.441689974,0.741078908
"PPP1R17",0.462543608,0.037312877,0.441695458,0.741078908
"SLC35A3",0.13028528,5.734512232,0.441701884,0.741078908
"ULK2",0.253495606,6.064896806,0.44178062,0.741078908
"MADCAM1",0.193195555,3.359206661,0.441789191,0.741078908
"UNG",0.319572627,0.711512476,0.441790176,0.741078908
"AMDHD1",-0.158114578,6.993737529,0.441814068,0.741078908
"LOC112530493",0.360222073,0.359827119,0.44220912,0.741648658
"TRPC1",0.23659658,3.73181665,0.442327985,0.741755119
"FDXR",-0.16337692,5.602359649,0.442597952,0.742114908
"TBX19",0.314304945,1.258120206,0.443045691,0.742670082
"LAMP2",-0.134273165,7.363060295,0.443074056,0.742670082
"KRT7",-0.402229665,2.757562037,0.443095427,0.742670082
"DNMBP",0.141762348,4.169137555,0.443210452,0.74268681
"F2",0.142081933,11.06600105,0.443283829,0.74268681
"LOC101748916",0.235662182,3.373498468,0.443291386,0.74268681
"LOC107054688",0.389592952,0.859763671,0.443327237,0.74268681
"SCAPER",0.151335242,3.577645816,0.443452284,0.742797398
"MPHOSPH8",0.152411558,4.17595463,0.443504181,0.742797398
"SHC4",0.4908486,-1.037797959,0.443575108,0.74282329
"TMEM56",0.195040574,4.98436138,0.443706515,0.742940881
"ANAPC11",-0.272974914,2.136261374,0.44375628,0.742940881
"CCR5",0.296764237,1.135057872,0.443818514,0.742952192
"SFI1",0.19736109,3.633595141,0.443981773,0.743132596
"DFNB59",0.399686158,-1.140528372,0.444079318,0.743178082
"STAB1",0.276575817,4.86331997,0.444119937,0.743178082
"HBEGF",-0.208668285,3.543490669,0.44428124,0.743213611
"SMYD2",-0.220021823,2.223728421,0.44430843,0.743213611
"LOC112530321",0.338202974,-0.140793719,0.444389003,0.743213611
"EXD2",0.130137903,4.064721058,0.444412271,0.743213611
"CNIH1",-0.137337907,5.344901859,0.444418653,0.743213611
"LOC107051537",0.21522188,2.511584752,0.444571614,0.743376583
"RHPN1",0.354239251,0.615998336,0.444654935,0.743423083
"MZT2BL",0.156973055,3.850251494,0.445377941,0.744484674
"KLHL25",-0.141538365,4.955229227,0.445419593,0.744484674
"TMEM138",-0.23893998,2.699965643,0.445496083,0.744484674
"CDK13",0.221037778,3.734366143,0.445563476,0.744484674
"KDF1",0.130032522,4.112387521,0.445617022,0.744484674
"CTDNEP1",0.207050804,2.223306973,0.445660958,0.744484674
"TMEM169",0.166873934,4.046421676,0.445729062,0.744484674
"CD276",-0.202107496,3.202297477,0.445767517,0.744484674
"LOC107051757",0.208778415,4.965754066,0.445790218,0.744484674
"SULF2",0.223449016,3.795473603,0.445954913,0.744666858
"LYRM2",-0.194612437,2.899201268,0.446131725,0.744869226
"SERTAD2",0.158383065,3.644168338,0.446404565,0.745151323
"VTI1B",-0.186018031,3.797928251,0.446411967,0.745151323
"TOPAZ1",0.230398726,2.923561191,0.446667998,0.745485771
"C10orf128",0.232833724,2.049402135,0.446813726,0.745636065
"FAM20A",-0.17130602,7.987981356,0.447344825,0.746306684
"CYTH4",0.174813973,3.203759142,0.447377509,0.746306684
"RNF34",0.149107239,4.248054096,0.44738277,0.746306684
"CRACR2B",0.399684182,1.052757084,0.447506842,0.746420679
"MINOS1",-0.233748581,5.186283035,0.447576215,0.74644342
"QKI",0.126118948,6.621663138,0.447741174,0.746609981
"GPAT4",0.148411279,3.975202383,0.447787587,0.746609981
"LOC107054578",0.37513289,-0.002162604,0.447932826,0.7467022
"RCCD1",0.244329364,1.481682998,0.447954411,0.7467022
"SALL1",0.207238865,6.899447652,0.448449856,0.74721018
"TNFRSF9",0.192660106,2.270412536,0.448463694,0.74721018
"SMARCC2",-0.177208537,4.039359164,0.448470954,0.74721018
"ZNF737L",-0.219804694,1.374998041,0.448522699,0.74721018
"PTEN",0.137663425,7.519673252,0.448593818,0.74721018
"GRAMD3",-0.163967315,3.06864847,0.448593925,0.74721018
"OTUD1",0.264179579,4.19882483,0.448712271,0.747314356
"GLOD4",-0.127335087,6.063120901,0.448787997,0.747347533
"LETM1",0.125267885,5.565559941,0.448996077,0.747523357
"SLC30A9",-0.127112923,5.007740847,0.449005218,0.747523357
"ID4",-0.434553134,1.037505024,0.449188991,0.747557978
"LOC771456",0.509399975,0.95134544,0.449252127,0.747557978
"PMP22",-0.255161111,2.387919513,0.449273974,0.747557978
"LOC107052945",-0.320767072,5.432267263,0.449338647,0.747557978
"TMEM241",-0.127515267,4.962328009,0.449359135,0.747557978
"LOC101750048",-0.365566191,-1.172852993,0.449360941,0.747557978
"TTK",-0.314519675,-0.165958752,0.449486083,0.747673286
"LOC101751792",0.276892512,1.283621309,0.449643121,0.747816679
"NAA25",-0.127857699,4.868621739,0.449683969,0.747816679
"IL18R1",0.330198079,0.205055237,0.449756545,0.747844506
"LXN",0.352166139,0.806184132,0.449873557,0.747946205
"PPP3CB",-0.13331824,4.251316115,0.450100723,0.748103806
"CARD11",0.216465825,2.609629596,0.450130233,0.748103806
"UPF1",0.151963854,6.554342837,0.450175216,0.748103806
"SAMD8",0.147409911,4.253332607,0.45037391,0.748103806
"FAM53B",0.141793161,3.947453426,0.45043419,0.748103806
"TOMM34",-0.194998303,2.723704596,0.450472841,0.748103806
"GRIPAP1",-0.176759045,4.327648241,0.450558878,0.748103806
"THG1L",-0.195192263,3.158161979,0.45056902,0.748103806
"L3MBTL2",-0.155485956,3.09477357,0.45057853,0.748103806
"C4HCXorf57",-0.141108817,4.94146809,0.450651466,0.748103806
"GAS7",0.259597682,2.365791424,0.450660069,0.748103806
"RIMBP2",0.166939399,4.937841157,0.450689493,0.748103806
"HTR3A",0.293141457,1.469636556,0.450694557,0.748103806
"STAMBP",0.146993783,4.692475044,0.450898182,0.748349046
"METTL15",-0.240263388,1.003369657,0.451095168,0.748583208
"HSBP1",-0.134615935,4.720435917,0.45124443,0.748672704
"RASSF2",0.164153759,3.351218785,0.451260907,0.748672704
"PRDX1",-0.16810316,8.310327876,0.451425872,0.74885362
"FLT4",0.243751355,2.485788169,0.451639746,0.749071893
"CD24",0.462539795,3.592715298,0.45166932,0.749071893
"ADRM1",-0.125781599,5.483438578,0.451756126,0.749123086
"SLA",0.245693758,1.920929398,0.451876096,0.749194795
"PKM",0.161779828,4.005710736,0.451911257,0.749194795
"LOC418927",-0.164117414,3.704447332,0.452145101,0.749489689
"PRKAB1",-0.128391934,4.288544834,0.452477709,0.749814265
"PID1",-0.357149203,0.941255812,0.452563962,0.749814265
"TBC1D5",0.153439032,5.102193946,0.452609709,0.749814265
"RNF32",-0.202698643,2.379046907,0.452619961,0.749814265
"RBM22",-0.145283313,5.134531179,0.452620857,0.749814265
"RFC3",-0.238379244,1.132442074,0.452893748,0.750127966
"CLGN",0.496925535,0.364389754,0.452922247,0.750127966
"SUCLG2",0.155429115,6.427399509,0.453157812,0.750425301
"BOD1L1",0.152694986,4.506117808,0.453300258,0.750501907
"NUDT12",0.142626319,3.88926094,0.453316153,0.750501907
"TRIM58",-0.167816243,3.132216724,0.453439177,0.750538297
"LOC107054133",0.644740074,-0.233254521,0.453450221,0.750538297
"SFXN5",0.163341082,4.401804982,0.453525187,0.750569612
"FGD3",0.138509814,5.137964056,0.453730868,0.750769373
"CCDC110",-0.52770003,0.10455587,0.453760417,0.750769373
"HLCS",-0.137010634,5.856052828,0.453823109,0.750769373
"REEP4",-0.211697515,1.971424176,0.453870135,0.750769373
"ODC1",-0.167487443,3.930309979,0.454172164,0.751007464
"LOC101747742",0.570813925,-1.368113366,0.454309882,0.751007464
"AMACR",-0.120633022,5.724493409,0.454318487,0.751007464
"SYNGR3",-0.149313395,4.464783698,0.454318603,0.751007464
"LOC107053113",0.353348952,-0.613418991,0.454375303,0.751007464
"FCN2",0.329258147,0.405172475,0.45438427,0.751007464
"ST14",0.145262872,5.132853771,0.454465453,0.751007464
"CXorf40B",0.121314072,5.484273297,0.454512488,0.751007464
"BLOC1S6",-0.128153252,4.520572982,0.45451878,0.751007464
"LOC112529954",0.222857316,2.500827816,0.454659792,0.751079711
"COLGALT2",0.184702711,2.800749796,0.454674673,0.751079711
"LYN",0.153853816,5.675647829,0.454935129,0.751278872
"RPL24",-0.186679858,7.869472333,0.454935279,0.751278872
"DNLZ",-0.29004809,3.665242816,0.45501925,0.751278872
"NAPG",-0.129358859,4.952880696,0.455110488,0.751278872
"MARC1",0.150173834,9.153612685,0.455119613,0.751278872
"CTSO",0.219188794,3.802414021,0.455135592,0.751278872
"LPGAT1",0.141460458,6.956300378,0.455187931,0.751278872
"USP46",0.137132841,4.060203619,0.455323903,0.751327178
"RSPH10B",0.348277769,-0.361292785,0.455342593,0.751327178
"ZMAT4",0.481908985,-1.190705559,0.455395215,0.751327178
"NEXN",0.475979763,-0.891193729,0.455441609,0.751327178
"DYNC1I2",0.156347161,4.493828509,0.45556164,0.751430322
"LOC107050443",0.217101942,3.678844981,0.455616354,0.751430322
"MTHFD1L",0.173227223,5.517737526,0.455679422,0.751441795
"PEX6",-0.16527274,5.903190154,0.455822844,0.751585757
"ASB3",-0.195878857,2.475183862,0.456146288,0.751909129
"APBA1",0.318064003,-0.150328326,0.456168755,0.751909129
"UBA7",-0.18575818,3.835788109,0.456187401,0.751909129
"CCDC17",0.458625433,-1.23219413,0.456281949,0.751919799
"HIST1H103",0.421052137,-1.360028088,0.456306169,0.751919799
"SCT",0.415738217,-0.297315957,0.456382497,0.751953051
"RBM12",0.140021884,4.648312423,0.456519061,0.752085529
"MEF2D",0.17071783,3.328965687,0.456644337,0.752114901
"TESK1",0.311767034,0.837837306,0.456700691,0.752114901
"TOR2A",-0.158947559,4.02760932,0.456705374,0.752114901
"UGGT2",0.224595009,2.507830757,0.456832593,0.752220705
"C19orf35",0.465390416,-1.09045606,0.456910391,0.752220705
"SZRD1",0.177143334,7.281621697,0.45693813,0.752220705
"LOC107050717",-0.167641982,5.40196581,0.457087021,0.752373326
"TCEA2",-0.194403492,3.003877212,0.457185605,0.752443114
"HNF1B",0.227554154,2.965142204,0.457254678,0.752464322
"MPZL2",0.416511531,0.774376788,0.457395623,0.752524405
"CDKL1",0.266890002,1.114590954,0.457403573,0.752524405
"ZC3H12C",-0.223535078,1.6357088,0.457637411,0.75275315
"APPL1",0.129327708,4.2729957,0.457734607,0.75275315
"MMP17",-0.406088143,0.340176209,0.457812649,0.75275315
"PPP1R3D",0.249418278,1.729319834,0.457815566,0.75275315
"STK17B",0.184286518,3.266799573,0.457823656,0.75275315
"CEP95",0.222140976,1.694227215,0.4581447,0.753188536
"LOC101747869",-0.180610205,3.484248008,0.458323329,0.753374974
"LOC101752260",-0.15338967,3.780439815,0.458370616,0.753374974
"CCNJL",-0.367880323,-0.771238791,0.458654091,0.753748384
"NDUFB2",-0.222949698,5.968123672,0.459160358,0.754396393
"LOC420294",0.129654537,4.278559239,0.459218115,0.754396393
"RBP",-0.182838072,11.64716746,0.459232697,0.754396393
"ALDH4A1",0.186092584,6.87232165,0.45927373,0.754396393
"NLRX1",0.30110175,1.204742919,0.459426003,0.754547548
"DOLPP1",-0.172796431,3.732869309,0.459478439,0.754547548
"LOC101748694",0.153004864,3.808316262,0.459845424,0.754738215
"IRF6",-0.151603732,4.813060235,0.459852038,0.754738215
"PLA1A",0.130083557,5.701630773,0.4598621,0.754738215
"STAT1",0.153278153,6.078102512,0.459864037,0.754738215
"CNGA2",0.637341855,-0.030006145,0.459911781,0.754738215
"MAOB",0.207380204,5.659702151,0.459988167,0.754738215
"POLR3G",-0.335799503,0.651912473,0.459989046,0.754738215
"MAPK14",0.11782885,5.95106337,0.460099648,0.754776108
"C23H1ORF109",-0.25278206,1.444824833,0.460124862,0.754776108
"LOC112531599",0.36203022,-0.332285388,0.460201362,0.754809142
"PCGF6",-0.150145252,3.903458213,0.460425514,0.755084311
"YBEY",0.135256876,5.097279355,0.460545304,0.755188284
"PTPN12",-0.125297229,4.937816582,0.460789768,0.755293283
"UPP2",0.184262186,4.630332083,0.460852698,0.755293283
"GTPBP3",-0.429100778,-0.307505747,0.460967262,0.755293283
"URAH",-0.253174559,2.290024206,0.461000832,0.755293283
"LCAT",0.208034737,5.587984509,0.461057174,0.755293283
"LOC107050083",0.157009266,5.049950763,0.461113786,0.755293283
"RSPH9",-0.280935752,0.742622409,0.461246515,0.755293283
"MCPH1",-0.404757662,-1.050908044,0.461257227,0.755293283
"CDH11",-0.288656007,0.796399951,0.461260531,0.755293283
"LOC112530953",-0.334138497,2.687974484,0.46126837,0.755293283
"TAF8",0.133498955,3.592095564,0.461291535,0.755293283
"LOC107054857",0.306835712,-0.358814375,0.461315562,0.755293283
"LOC107050229",-0.13566746,4.878027824,0.461342522,0.755293283
"FSD1L",0.291013594,-0.142601998,0.461536025,0.755517718
"ADAMTS6",0.340225935,-0.548291496,0.461650151,0.755601789
"XDH",-0.155839992,8.496487372,0.461700227,0.755601789
"TAF6L",0.222456291,1.425879289,0.461886434,0.755658082
"LOC396224",0.280908086,2.42517765,0.461923799,0.755658082
"VPS53",-0.135019505,4.41360776,0.461938942,0.755658082
"PARP16",0.158740151,4.583012995,0.461991757,0.755658082
"RBM14",0.172273304,3.052010935,0.462034471,0.755658082
"DLG3",-0.144784782,3.928924487,0.46207318,0.755658082
"BBS7",0.191215823,2.004767082,0.462159663,0.755666102
"HSF3",0.137482172,4.396333884,0.462190938,0.755666102
"UST",0.185591646,2.547251724,0.462286585,0.755668525
"GAS6",0.290554383,2.168106574,0.462305274,0.755668525
"LOC107053673",0.400851869,0.42256725,0.4624398,0.755743399
"SELE",0.314813275,-0.335085321,0.462519397,0.755743399
"SYNGR1",-0.146113117,5.134278821,0.462520378,0.755743399
"BMP7",0.324637272,-0.17493239,0.462643191,0.75585185
"FMO5",0.226714613,2.739970073,0.462747437,0.755880977
"EAPP",-0.148459107,3.296437173,0.462773904,0.755880977
"MIR147-1",0.344839351,-0.892164381,0.462949628,0.756072807
"NUDT7",0.140300746,4.061608502,0.463004263,0.756072807
"BEND7",0.125675227,5.294419238,0.463071793,0.756090887
"RNF216",0.171313661,4.114747197,0.463236502,0.756100316
"SLC28A2",-0.191913698,2.02716693,0.463294659,0.756100316
"MID1",0.286055355,0.932065961,0.463346903,0.756100316
"ZNF767",-0.147599922,3.249604418,0.463350525,0.756100316
"APELA",0.189717514,5.827732875,0.463359864,0.756100316
"CHP1",-0.121283848,6.696542385,0.463581231,0.756361494
"PXDC1",0.149530573,5.271516334,0.463632878,0.756361494
"LFNG",0.201482185,2.386224317,0.463697903,0.756375434
"HSD17B11L",0.194237221,2.778779623,0.463770423,0.756401596
"PAFAH1B2",-0.11783763,5.356291804,0.464016579,0.756710914
"EMB",-0.271901489,2.174807463,0.464199372,0.756788269
"GDF10",0.280745036,-0.154009968,0.464229356,0.756788269
"CHDB1",0.182337978,3.629360687,0.464233545,0.756788269
"GLB1",0.136373718,5.377886063,0.464494042,0.757036505
"FXN",0.263397286,1.61027381,0.464498877,0.757036505
"KLHL22",0.138229865,3.533398679,0.464682352,0.757222869
"SLC34A2",0.551873883,0.196059386,0.464726311,0.757222869
"CABLES2",0.243515645,0.811402736,0.46495196,0.757498376
"PWWP2B",-0.19334886,2.682136807,0.465128793,0.757694295
"HK1",-0.211058287,2.213221078,0.46549429,0.758197463
"ARL6",0.200667725,2.771804121,0.465574462,0.758235825
"ADORA2B",0.366652193,0.282591327,0.465728977,0.758395241
"KCTD16",0.388434382,-0.549456315,0.465850068,0.758500197
"TEC",0.303152764,1.454736616,0.466146194,0.758747877
"ZDHHC4",0.160376611,3.133389064,0.466165777,0.758747877
"CDKN1A",0.465239782,0.088292891,0.466172157,0.758747877
"EDEM3",-0.131599344,5.908054408,0.466381119,0.75899574
"RANBP17",0.386984373,1.631159865,0.46672427,0.759332127
"LOC112531067",-0.251014511,0.638324886,0.466801486,0.759332127
"PRPF6",0.124068874,5.860933008,0.466844014,0.759332127
"ZNF853",-0.252367571,1.751554717,0.466850247,0.759332127
"GTF2E1",-0.157007551,2.96593552,0.466871321,0.759332127
"LOC107051581",0.42330998,-1.257341227,0.467115037,0.759451105
"ABHD17C",0.133534526,3.978160059,0.467166067,0.759451105
"SDPR",-0.1506269,4.576817905,0.467213027,0.759451105
"VEZT",0.146998779,4.056646753,0.467227092,0.759451105
"LOC112532059",0.277000999,1.195696681,0.467228021,0.759451105
"SMLR1",0.143217002,6.881499191,0.467315405,0.759500959
"ZMYND10",0.242610867,1.317491412,0.46747797,0.759672973
"DOCK1",0.174512801,4.822617677,0.467546017,0.759691369
"LOC112531640",0.37696736,-1.106240833,0.46762549,0.759728322
"PPP2R3B",0.326483237,0.257445394,0.46772907,0.759745969
"PRKRIP1",0.158072769,4.046176256,0.467749815,0.759745969
"CBFA2T3",-0.227893763,1.295968101,0.467824568,0.759775238
"APH1AL",-0.208476419,3.539958886,0.467990307,0.759952248
"SCRN1",0.229215184,0.609751571,0.468093186,0.760027151
"LEMD2",0.121675117,4.945103338,0.468214001,0.760131156
"ZNF654",0.162201482,3.788262057,0.468336857,0.760238447
"MVP",0.118663002,5.039171912,0.468394161,0.760239318
"ZSWIM8",0.143622084,4.27370516,0.468482997,0.760291359
"SQSTM1",0.134826433,7.020916264,0.468603779,0.760395228
"HERC3",-0.129515258,5.027249381,0.468734236,0.760438504
"CEP85",0.191417675,2.56855099,0.468744015,0.760438504
"SUGCT",0.173557199,3.182481148,0.469277996,0.761125208
"TMEM192",0.157396199,3.094051147,0.469280977,0.761125208
"EPN2",0.127070198,5.804868823,0.469364106,0.76116785
"LOC422224",-0.200984049,3.235434038,0.469758826,0.761660557
"CAPZA2",0.133926582,6.011506336,0.469813325,0.761660557
"PELP1",0.250606671,1.797585377,0.46983855,0.761660557
"USP31",-0.154643066,4.291458309,0.470064443,0.761934522
"HHATL",0.720849429,-1.068143651,0.470229724,0.762110185
"LNPK",0.145403548,3.308804927,0.470337927,0.76219331
"ATP1B3",-0.123023382,3.99794487,0.470453008,0.762287561
"HACD1",-0.198342432,1.709435549,0.470560041,0.762368747
"LOC107052280",-0.402174537,-1.116494161,0.470919207,0.762858355
"ITGA4",0.270053985,2.913324201,0.47105633,0.762893834
"FAM151BL",0.186689745,2.059358667,0.471105019,0.762893834
"SAPCD2",-0.321670721,-0.149040135,0.471199635,0.762893834
"RPL29",-0.207168587,7.464536777,0.471238832,0.762893834
"NFIA",0.21963517,4.432632223,0.471282131,0.762893834
"CLDN7",0.42270351,-0.784689958,0.471282907,0.762893834
"GATB",0.142859378,3.667307935,0.471439007,0.76299223
"NUP160",-0.156709424,3.412698768,0.471457639,0.76299223
"HPD",0.174621521,10.38391146,0.47155377,0.763012556
"HSBP1L1",0.187484381,2.907313021,0.471584149,0.763012556
"OGFR",-0.129007932,5.001679132,0.471695511,0.763100542
"LOC107050103",-0.237771806,5.32210192,0.471770066,0.763128968
"ATXN1L",0.126260961,4.724071675,0.472184821,0.763682894
"MAML2",-0.222104619,1.6357986,0.472226557,0.763682894
"RYR1L1",-0.194702689,1.919816124,0.472507765,0.763969765
"ZFR",0.130885802,4.000878125,0.472639833,0.763969765
"CALCB",0.211139534,2.695210759,0.472646511,0.763969765
"SESN3",0.186188663,4.73881273,0.472676658,0.763969765
"ENPP4",0.1636758,3.13950457,0.472689178,0.763969765
"KCNJ15",-0.526464938,0.21887302,0.47298842,0.764361159
"ZNF638",-0.165366616,4.590112615,0.473063105,0.764389612
"BLB1",-0.175556538,5.939088406,0.473258327,0.764612802
"ZNF830",-0.147528001,3.507559055,0.473481099,0.764734152
"GPT2",-0.198563339,8.133940122,0.473486344,0.764734152
"RYK",-0.117860692,4.444535565,0.47355647,0.764734152
"PLG",0.136124028,11.17159832,0.473561852,0.764734152
"FAM114A2",0.110871423,4.705261706,0.473708476,0.764874869
"GNG11",-0.320550823,1.934585646,0.473768038,0.764874869
"MSI2",-0.145274681,3.781688173,0.473820334,0.764874869
"ADAMTS7",0.247431451,1.543712248,0.474044493,0.765011648
"ONECUT3",0.203555445,1.86375418,0.474074548,0.765011648
"TM9SF3",0.142219329,7.207504401,0.474076439,0.765011648
